ts,line,air_temp,humidity,pressure,soil_moisture,soil_moisture_trend,vapor_pressure_deficit,heat_stress,moisture_temp_ratio,volume_increase,rain_6h,wind_speed,et0,solar_radiation,hour_sin,hour_cos,weekday_sin,weekday_cos,mode,soil_moisture_lag1,air_temp_lag1,humidity_lag1,soil_moisture_delta,air_temp_delta,humidity_delta,soil_moisture_mean_24h,soil_moisture_max_24h,soil_moisture_min_24h,air_temp_max_24h,class
2023-08-01 00:00:00,3,19.683333333333334,73.5,1003.7805555555556,24.03777777777778,-0.08837145025868504,0.6076015172837115,5.216083333333334,1.162181036798281,0,0.0,5.933333333333334,1.0800000000000003,4.166666666666667,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,A,24.645555555555557,23.538888888888884,73.29166666666667,-0.6077777777777769,-3.8555555555555507,0.2083333333333286,25.121708333333334,27.807499999999997,23.996,34.27499999999999,0
2023-08-01 06:00:00,3,29.631428571428568,50.0,1001.3200000000002,23.40942857142857,-0.13053393074984806,2.077092539404107,14.815714285714284,0.764229083107919,0,0.0,12.517142857142854,13.62,462.22857142857146,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,A,24.03777777777778,19.683333333333334,73.5,-0.6283492063492098,9.948095238095235,-23.5,24.975065476190476,27.807499999999997,23.40942857142857,34.27499999999999,0
2023-08-01 12:00:00,3,31.485714285714284,43.7,998.2457142857143,22.733714285714285,-0.10326385062182944,2.6001170115647785,17.72645714285714,0.6998065083553211,0,0.0,19.477142857142855,17.809999999999995,531.7714285714286,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,A,23.40942857142857,29.631428571428568,50.0,-0.6757142857142853,1.8542857142857159,-6.299999999999997,23.70661904761905,24.645555555555557,22.733714285714285,31.485714285714284,0
2023-08-01 18:00:00,3,24.465714285714288,56.357142857142854,999.5657142857142,22.213714285714282,-0.07412914405748812,1.3391162643525683,10.67753673469388,0.8722988892628742,0,0.0,9.525714285714283,2.6899999999999995,20.057142857142857,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,A,22.733714285714285,31.485714285714284,43.7,-0.5200000000000031,-7.019999999999996,12.657142857142851,23.09865873015873,24.03777777777778,22.213714285714282,31.485714285714284,0
2023-08-02 00:00:00,3,20.413888888888888,76.56944444444444,1002.5305555555556,21.814444444444444,-0.060003083198227294,0.5620675074559249,4.783087577160494,1.0187054092619017,0,0.0,9.75,0.7200000000000002,4.333333333333333,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,A,22.213714285714282,24.465714285714288,56.357142857142854,-0.3992698412698381,-4.0518253968254,20.21230158730159,22.542825396825396,23.40942857142857,21.814444444444444,31.485714285714284,0
2023-08-02 06:00:00,3,30.337142857142855,55.08571428571429,1003.2,21.70657142857143,0.255927480809982,1.9429064519081471,13.62571102040816,0.6926787016776077,231,0.0,10.542857142857144,12.889999999999999,508.54285714285714,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,A,21.814444444444444,20.413888888888888,76.56944444444444,-0.10787301587301457,9.923253968253967,-21.483730158730154,22.117111111111107,22.733714285714285,21.70657142857143,31.485714285714284,1
2023-08-02 12:00:00,3,34.25833333333333,39.763888888888886,1000.2472222222223,29.786944444444444,-2.00418875993482,3.2504911291488674,20.635887731481482,0.8448199795162689,553,0.0,10.883333333333335,17.580000000000002,573.6666666666666,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,A,21.70657142857143,30.337142857142855,55.08571428571429,8.080373015873015,3.9211904761904783,-15.321825396825403,23.88041865079365,29.786944444444444,21.70657142857143,34.25833333333333,2
2023-08-02 18:00:00,3,25.21388888888889,56.25,1000.8277777777777,24.613888888888887,-0.18774379191199575,1.4036580382723978,11.031076388888888,0.9389636537035074,0,0.0,6.866666666666665,2.04,23.166666666666668,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,A,29.786944444444444,34.25833333333333,39.763888888888886,-5.173055555555557,-9.044444444444444,16.486111111111114,24.480462301587302,29.786944444444444,21.70657142857143,34.25833333333333,0
2023-08-03 00:00:00,3,23.436111111111117,68.68055555555556,1000.9388888888888,23.74388888888889,-0.11410409416404547,0.9033790694968684,7.3400597993827175,0.9716721609639648,0,0.0,6.416666666666667,0.9000000000000001,4.0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,A,24.613888888888887,25.21388888888889,56.25,-0.8699999999999974,-1.7777777777777715,12.430555555555557,24.962823412698413,29.786944444444444,21.70657142857143,34.25833333333333,0
2023-08-03 06:00:00,3,33.41212121212121,46.93939393939394,1000.7363636363638,22.611818181818183,-0.2567973502946484,2.731348125371697,17.72867401285583,0.6570887636491723,0,0.0,9.881818181818183,11.52,431.72727272727275,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,A,23.74388888888889,23.436111111111117,68.68055555555556,-1.1320707070707066,9.97601010101009,-21.74116161616162,25.1891351010101,29.786944444444444,22.611818181818183,34.25833333333333,0
