ts,line,air_temp,humidity,pressure,soil_moisture,soil_moisture_trend,volume_increase,rain_6h,wind_speed,et0,solar_radiation,hour_sin,hour_cos,weekday_sin,weekday_cos,mode,class
2023-07-02 18:00:00,2,25.26944444444445,64.41666666666667,1005.8555555555554,28.639722222222222,-0.13337323068162363,0,0.0,7.950000000000001,1.86,32.5,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,A,0
2023-07-03 00:00:00,2,20.61714285714286,77.67142857142858,1007.4285714285714,27.965714285714284,-0.08689371123396333,0,0.0,5.911428571428573,0.56,9.342857142857143,0.7071067811865475,0.7071067811865476,0.0,1.0,A,0
2023-07-03 06:00:00,2,32.46111111111111,50.75,1007.6722222222223,27.626666666666672,0.00647177575788879,0,0.0,4.466666666666668,13.200000000000003,532.8333333333334,0.7071067811865476,-0.7071067811865475,0.0,1.0,A,0
2023-07-03 12:00:00,2,31.288888888888884,51.81944444444444,1006.5611111111112,27.287777777777777,-0.10381004894028305,0,52.19999999999999,5.833333333333333,13.080000000000002,502.6666666666667,-0.7071067811865471,-0.7071067811865479,0.0,1.0,A,0
2023-07-03 18:00:00,2,21.708571428571428,76.28571428571429,1008.9828571428571,26.652,-0.10442593755773959,0,26.400000000000002,5.271428571428571,0.78,27.6,-0.7071067811865477,0.7071067811865474,0.0,1.0,A,0
2023-07-04 00:00:00,2,20.31666666666667,79.04166666666667,1011.1638888888889,26.120833333333334,-0.08321629355986845,0,28.799999999999997,13.133333333333335,0.18,4.333333333333333,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,A,0
2023-07-04 06:00:00,2,30.78181818181818,49.696969696969695,1010.8757575757576,26.184242424242424,0.13777411318182295,307,1.5,3.7090909090909094,7.5,343.72727272727275,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,A,1
2023-07-04 12:00:00,2,32.5,43.263888888888886,1008.5944444444443,41.577222222222225,2.3760893573783983,1642,13.200000000000003,6.550000000000001,11.999999999999996,453.5,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,A,2
2023-07-04 18:00:00,2,23.016666666666666,68.08333333333333,1008.9611111111111,38.22805555555556,-0.9345968525413949,0,32.4,8.08333333333333,1.08,28.833333333333332,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,A,0
2023-07-05 00:00:00,2,20.811428571428568,77.18571428571428,1010.6742857142855,35.70942857142856,-0.09163152969506287,0,3.0,8.777142857142858,0.41000000000000003,10.8,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,A,0
2023-07-05 06:00:00,2,30.602777777777778,49.68055555555556,1010.6500000000001,35.199444444444445,-0.10183757149646254,0,0.0,2.0833333333333335,13.02,543.8333333333334,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,A,0
2023-07-05 12:00:00,2,32.19428571428571,46.042857142857144,1007.7057142857144,40.51571428571428,2.5047712632050065,972,0.0,5.114285714285714,14.759999999999998,569.9428571428572,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,A,2
2023-07-05 18:00:00,2,23.602941176470587,65.58823529411765,1008.7882352941177,39.10323529411764,-0.7041949995693757,0,0.0,6.967647058823529,1.2000000000000002,22.41176470588235,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,A,0
2023-07-06 00:00:00,2,20.73428571428571,78.0,1010.6942857142856,36.813428571428574,-0.23320565124505815,0,0.0,8.319999999999999,0.6400000000000001,6.828571428571428,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,A,0
2023-07-06 06:00:00,2,25.142857142857146,61.55714285714286,1012.6,35.73114285714286,-0.1674742807652355,0,2.3000000000000003,6.585714285714286,7.7299999999999995,325.6,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,A,0
2023-07-06 12:00:00,2,27.119444444444444,53.40277777777778,1012.4861111111111,34.48861111111111,-0.21849189176760273,0,6.0,7.550000000000001,10.559999999999999,410.3333333333333,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,A,0
2023-07-06 18:00:00,2,18.84705882352941,80.6470588235294,1014.8676470588238,33.41411764705882,-0.15516410989430937,0,0.0,3.238235294117647,0.77,23.235294117647058,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,A,0
2023-07-07 00:00:00,2,17.641666666666666,87.5,1016.7305555555556,32.59916666666666,-0.11907302527757595,0,0.0,5.183333333333334,0.18,9.666666666666666,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,A,0
2023-07-07 06:00:00,2,31.05,48.13235294117647,1016.9823529411765,32.146764705882354,-0.08528164245653776,0,0.0,5.685294117647059,12.78,558.2058823529412,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,A,0
2023-07-07 12:00:00,2,33.311764705882354,39.01470588235294,1015.3558823529411,29.948823529411765,-0.3738000599125391,0,0.0,11.011764705882355,16.800000000000004,633.2352941176471,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,A,0
2023-07-07 18:00:00,2,24.549999999999997,58.75,1016.0194444444444,28.754722222222224,-0.11152184208463733,0,0.0,8.483333333333333,2.46,32.5,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,A,0
2023-07-08 00:00:00,2,17.696969696969695,85.5,1017.4181818181819,28.162727272727274,-0.09233290442660444,0,0.0,6.675757575757575,0.31,9.090909090909092,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,A,0
2023-07-08 06:00:00,2,31.405714285714282,45.628571428571426,1016.6628571428573,28.19742857142857,0.4132969859453333,295,0.0,5.517142857142859,12.28,495.0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,A,1
2023-07-08 12:00:00,2,35.842857142857135,34.84285714285714,1014.6142857142858,33.58914285714286,-0.9852449412357077,13,0.0,6.002857142857142,17.270000000000003,645.4285714285714,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,A,1
