ts,rain,wind_speed,et0,solar_radiation
2023-08-27 02:00:00,0.2,18.2,0.04,0.0
2023-08-27 03:00:00,0.0,13.5,0.03,0.0
2023-08-27 04:00:00,0.0,9.8,0.02,0.0
2023-08-27 05:00:00,0.0,5.8,0.04,1.0
2023-08-27 06:00:00,0.0,10.5,0.08,14.0
2023-08-27 07:00:00,0.0,8.2,0.11,74.0
2023-08-27 08:00:00,0.8,5.8,0.15,168.0
2023-08-27 09:00:00,0.0,9.6,0.13,128.0
2023-08-27 10:00:00,0.0,8.4,0.13,102.0
2023-08-27 11:00:00,0.0,10.5,0.21,184.0
2023-08-27 12:00:00,0.0,7.2,0.24,311.0
2023-08-27 13:00:00,0.1,5.9,0.13,124.0
2023-08-27 14:00:00,0.0,7.2,0.2,208.0
2023-08-27 15:00:00,0.0,9.1,0.18,166.0
2023-08-27 16:00:00,0.0,9.7,0.2,229.0
2023-08-27 17:00:00,0.0,10.9,0.16,169.0
2023-08-27 18:00:00,0.0,4.1,0.04,36.0
2023-08-27 19:00:00,0.0,1.5,0.02,0.0
2023-08-27 20:00:00,0.6,7.6,0.02,0.0
2023-08-27 21:00:00,0.7,13.2,0.01,0.0
2023-08-27 22:00:00,0.2,3.4,0.0,0.0
2023-08-27 23:00:00,3.2,7.2,0.0,0.0
2023-08-28 00:00:00,2.2,11.2,0.0,0.0
2023-08-28 01:00:00,3.2,20.2,0.0,0.0
2023-08-28 02:00:00,10.6,20.9,0.0,0.0
2023-08-28 03:00:00,1.1,18.0,0.0,0.0
2023-08-28 04:00:00,1.2,15.8,0.0,0.0
2023-08-28 05:00:00,3.1,22.0,0.03,1.0
2023-08-28 06:00:00,2.5,13.9,0.04,59.0
2023-08-28 07:00:00,0.2,9.4,0.08,114.0
2023-08-28 08:00:00,0.0,6.3,0.24,391.0
2023-08-28 09:00:00,0.1,5.8,0.35,515.0
2023-08-28 10:00:00,0.1,13.6,0.4,545.0
2023-08-28 11:00:00,0.1,12.6,0.4,495.0
2023-08-28 12:00:00,0.0,11.4,0.36,575.0
2023-08-28 13:00:00,7.6,19.1,0.32,513.0
2023-08-28 14:00:00,3.2,14.0,0.15,208.0
2023-08-28 15:00:00,1.9,9.1,0.14,184.0
2023-08-28 16:00:00,0.1,10.8,0.16,215.0
2023-08-28 17:00:00,0.0,13.7,0.12,151.0
2023-08-28 18:00:00,0.0,13.0,0.05,32.0
2023-08-28 19:00:00,0.0,12.0,0.03,0.0
2023-08-28 20:00:00,0.0,12.8,0.03,0.0
2023-08-28 21:00:00,0.0,12.4,0.04,0.0
2023-08-28 22:00:00,0.0,15.0,0.05,0.0
2023-08-28 23:00:00,0.0,14.7,0.05,0.0
2023-08-29 00:00:00,0.0,7.1,0.0,0.0
2023-08-29 01:00:00,0.3,12.7,0.0,0.0
2023-08-29 02:00:00,1.2,10.2,0.0,0.0
2023-08-29 03:00:00,1.0,12.0,0.0,0.0
2023-08-29 04:00:00,2.6,15.0,0.0,0.0
2023-08-29 05:00:00,0.8,10.3,0.01,2.0
2023-08-29 06:00:00,0.2,10.1,0.04,50.0
2023-08-29 07:00:00,0.0,8.2,0.1,143.0
2023-08-29 08:00:00,0.1,9.3,0.2,328.0
2023-08-29 09:00:00,0.1,5.4,0.32,530.0
2023-08-29 10:00:00,0.0,3.8,0.34,540.0
2023-08-29 11:00:00,0.1,10.5,0.3,445.0
2023-08-29 12:00:00,0.0,9.3,0.25,355.0
2023-08-29 13:00:00,0.0,4.0,0.35,531.0
2023-08-29 14:00:00,0.0,4.7,0.27,386.0
2023-08-29 15:00:00,1.3,12.9,0.18,318.0
2023-08-29 16:00:00,2.3,4.3,0.07,100.0
2023-08-29 17:00:00,0.0,7.4,0.06,67.0
2023-08-29 18:00:00,0.7,5.1,0.03,10.0
2023-08-29 19:00:00,0.8,4.3,0.0,0.0
2023-08-29 20:00:00,0.2,9.4,0.01,0.0
2023-08-29 21:00:00,0.0,12.1,0.02,0.0
2023-08-29 22:00:00,0.0,10.4,0.02,0.0
2023-08-29 23:00:00,0.0,6.9,0.01,0.0
2023-08-30 00:00:00,0.0,9.2,0.01,0.0
2023-08-30 01:00:00,0.0,8.3,0.01,0.0
2023-08-30 02:00:00,0.0,4.0,0.0,0.0
2023-08-30 03:00:00,0.0,3.9,0.0,0.0
2023-08-30 04:00:00,0.0,3.4,0.0,0.0
2023-08-30 05:00:00,0.0,3.5,0.01,2.0
2023-08-30 06:00:00,0.0,6.4,0.05,73.0
2023-08-30 07:00:00,0.0,3.1,0.12,217.0
2023-08-30 08:00:00,0.0,2.6,0.23,375.0
2023-08-30 09:00:00,0.0,5.8,0.35,534.0
2023-08-30 10:00:00,0.0,6.5,0.46,692.0
2023-08-30 11:00:00,0.0,5.5,0.51,766.0
2023-08-30 12:00:00,0.0,1.4,0.51,768.0
2023-08-30 13:00:00,0.0,3.3,0.46,680.0
2023-08-30 14:00:00,0.0,2.2,0.37,555.0
2023-08-30 15:00:00,0.0,4.3,0.3,428.0
2023-08-30 16:00:00,0.0,7.2,0.23,298.0
2023-08-30 17:00:00,0.0,6.9,0.14,168.0
2023-08-30 18:00:00,0.0,11.3,0.07,36.0
2023-08-30 19:00:00,0.0,11.5,0.04,0.0
2023-08-30 20:00:00,0.0,7.6,0.01,0.0
2023-08-30 21:00:00,0.0,5.4,0.0,0.0
2023-08-30 22:00:00,0.0,5.5,0.0,0.0
2023-08-30 23:00:00,0.0,5.1,0.0,0.0
2023-08-31 00:00:00,0.0,10.5,0.02,0.0
2023-08-31 01:00:00,0.0,12.1,0.02,0.0
2023-08-31 02:00:00,0.0,9.2,0.01,0.0
2023-08-31 03:00:00,0.0,6.3,0.0,0.0
2023-08-31 04:00:00,0.0,6.6,0.0,0.0
2023-08-31 05:00:00,0.0,8.0,0.01,2.0
2023-08-31 06:00:00,0.0,8.4,0.05,78.0
2023-08-31 07:00:00,0.0,5.1,0.13,220.0
2023-08-31 08:00:00,0.0,2.4,0.24,390.0
2023-08-31 09:00:00,0.0,2.6,0.36,554.0
2023-08-31 10:00:00,0.0,5.1,0.44,669.0
2023-08-31 11:00:00,0.0,6.9,0.48,692.0
2023-08-31 12:00:00,1.2,4.9,0.33,462.0
2023-08-31 13:00:00,0.7,7.0,0.24,343.0
2023-08-31 14:00:00,0.0,4.6,0.33,493.0
2023-08-31 15:00:00,0.0,2.9,0.28,409.0
2023-08-31 16:00:00,0.0,7.6,0.23,292.0
2023-08-31 17:00:00,0.0,7.4,0.14,149.0
2023-08-31 18:00:00,0.0,13.1,0.1,30.0
2023-08-31 19:00:00,0.0,15.3,0.08,0.0
2023-08-31 20:00:00,0.0,12.0,0.05,0.0
2023-08-31 21:00:00,0.0,11.8,0.03,0.0
2023-08-31 22:00:00,0.0,11.0,0.02,0.0
2023-08-31 23:00:00,0.0,10.2,0.02,0.0
2023-09-01 00:00:00,0.0,12.3,0.03,0.0
2023-09-01 01:00:00,0.0,12.1,0.03,0.0
2023-09-01 02:00:00,0.0,11.4,0.03,0.0
2023-09-01 03:00:00,0.0,8.4,0.01,0.0
2023-09-01 04:00:00,0.0,6.5,0.0,0.0
2023-09-01 05:00:00,0.0,5.4,0.0,2.0
2023-09-01 06:00:00,0.0,4.5,0.04,78.0
2023-09-01 07:00:00,0.0,4.0,0.13,236.0
2023-09-01 08:00:00,0.0,3.2,0.25,407.0
2023-09-01 09:00:00,0.0,4.4,0.36,559.0
2023-09-01 10:00:00,0.0,5.0,0.45,672.0
2023-09-01 11:00:00,0.0,7.6,0.51,743.0
2023-09-01 12:00:00,0.0,7.1,0.51,723.0
2023-09-01 13:00:00,0.0,7.8,0.51,708.0
2023-09-01 14:00:00,0.0,4.2,0.44,620.0
2023-09-01 15:00:00,0.0,1.1,0.29,422.0
2023-09-01 16:00:00,0.0,0.5,0.2,314.0
2023-09-01 17:00:00,0.0,3.4,0.11,153.0
2023-09-01 18:00:00,0.0,5.0,0.04,33.0
2023-09-01 19:00:00,0.0,5.9,0.02,0.0
2023-09-01 20:00:00,0.0,9.6,0.04,0.0
2023-09-01 21:00:00,0.0,12.0,0.05,0.0
2023-09-01 22:00:00,0.0,10.9,0.04,0.0
2023-09-01 23:00:00,0.0,7.9,0.02,0.0
2023-09-02 00:00:00,0.0,7.2,0.01,0.0
2023-09-02 01:00:00,0.0,6.5,0.01,0.0
2023-09-02 02:00:00,0.0,6.5,0.0,0.0
2023-09-02 03:00:00,0.0,5.1,0.0,0.0
2023-09-02 04:00:00,0.0,4.7,0.0,0.0
2023-09-02 05:00:00,0.0,4.3,0.0,2.0
2023-09-02 06:00:00,0.0,5.8,0.04,72.0
2023-09-02 07:00:00,0.0,4.3,0.13,214.0
2023-09-02 08:00:00,0.0,5.1,0.25,397.0
2023-09-02 09:00:00,0.0,4.7,0.36,552.0
2023-09-02 10:00:00,0.0,4.6,0.46,673.0
2023-09-02 11:00:00,0.0,5.7,0.52,745.0
2023-09-02 12:00:00,0.0,6.6,0.54,753.0
2023-09-02 13:00:00,0.0,5.8,0.51,698.0
2023-09-02 14:00:00,0.0,6.4,0.44,594.0
2023-09-02 15:00:00,0.0,5.9,0.36,477.0
2023-09-02 16:00:00,0.0,3.0,0.23,324.0
2023-09-02 17:00:00,0.0,1.1,0.1,156.0
2023-09-02 18:00:00,0.0,1.5,0.02,31.0
2023-09-02 19:00:00,0.0,3.3,0.01,0.0
2023-09-02 20:00:00,0.0,3.6,0.01,0.0
2023-09-02 21:00:00,0.0,2.5,0.0,0.0
2023-09-02 22:00:00,0.0,1.6,0.0,0.0
2023-09-02 23:00:00,0.0,4.6,0.0,0.0
2023-09-03 00:00:00,0.0,5.5,0.0,0.0
2023-09-03 01:00:00,0.0,6.3,0.01,0.0
2023-09-03 02:00:00,0.0,6.0,0.01,0.0
2023-09-03 03:00:00,0.0,7.0,0.01,0.0
2023-09-03 04:00:00,0.0,5.2,0.0,0.0
2023-09-03 05:00:00,0.0,6.2,0.02,1.0
2023-09-03 06:00:00,0.0,8.4,0.06,73.0
2023-09-03 07:00:00,0.0,7.8,0.16,229.0
2023-09-03 08:00:00,0.0,8.0,0.28,388.0
2023-09-03 09:00:00,0.0,9.2,0.39,529.0
2023-09-03 10:00:00,0.0,10.7,0.5,655.0
2023-09-03 11:00:00,0.0,10.2,0.57,745.0
2023-09-03 12:00:00,0.0,10.9,0.59,765.0
2023-09-03 13:00:00,0.0,10.9,0.57,718.0
2023-09-03 14:00:00,0.0,10.5,0.52,626.0
2023-09-03 15:00:00,0.0,9.3,0.41,484.0
2023-09-03 16:00:00,0.0,9.0,0.29,315.0
2023-09-03 17:00:00,0.0,4.8,0.13,161.0
2023-09-03 18:00:00,0.0,6.1,0.06,29.0
2023-09-03 19:00:00,0.0,4.0,0.02,0.0
2023-09-03 20:00:00,0.0,6.5,0.03,0.0
2023-09-03 21:00:00,0.0,6.6,0.02,0.0
2023-09-03 22:00:00,0.0,5.4,0.02,0.0
2023-09-03 23:00:00,0.0,4.4,0.01,0.0
2023-09-04 00:00:00,0.0,5.5,0.02,0.0
2023-09-04 01:00:00,0.0,6.1,0.01,0.0
2023-09-04 02:00:00,0.0,5.2,0.0,0.0
2023-09-04 03:00:00,0.0,6.6,0.0,0.0
2023-09-04 04:00:00,0.0,6.6,0.0,0.0
2023-09-04 05:00:00,0.0,4.7,0.01,1.0
2023-09-04 06:00:00,0.0,8.5,0.04,55.0
2023-09-04 07:00:00,0.0,6.9,0.11,168.0
2023-09-04 08:00:00,0.0,9.0,0.22,319.0
2023-09-04 09:00:00,0.0,14.4,0.38,515.0
2023-09-04 10:00:00,0.0,17.5,0.5,629.0
2023-09-04 11:00:00,0.0,17.5,0.58,726.0
2023-09-04 12:00:00,0.0,16.4,0.58,749.0
2023-09-04 13:00:00,0.0,15.1,0.53,648.0
2023-09-04 14:00:00,0.0,13.7,0.49,584.0
2023-09-04 15:00:00,0.0,12.1,0.41,484.0
2023-09-04 16:00:00,0.0,13.8,0.32,324.0
2023-09-04 17:00:00,0.0,15.1,0.21,154.0
2023-09-04 18:00:00,0.0,13.9,0.12,26.0
2023-09-04 19:00:00,0.0,14.0,0.1,0.0
2023-09-04 20:00:00,0.0,12.9,0.08,0.0
2023-09-04 21:00:00,0.0,12.2,0.07,0.0
2023-09-04 22:00:00,0.0,10.3,0.05,0.0
2023-09-04 23:00:00,0.0,9.5,0.05,0.0
2023-09-05 00:00:00,0.0,10.0,0.06,0.0
2023-09-05 01:00:00,0.0,9.0,0.05,0.0
2023-09-05 02:00:00,0.0,10.1,0.06,0.0
2023-09-05 03:00:00,0.0,8.0,0.03,0.0
2023-09-05 04:00:00,0.0,7.1,0.02,0.0
2023-09-05 05:00:00,0.0,6.5,0.03,1.0
2023-09-05 06:00:00,0.0,5.4,0.05,41.0
2023-09-05 07:00:00,0.0,6.6,0.12,140.0
2023-09-05 08:00:00,0.0,9.7,0.23,305.0
2023-09-05 09:00:00,0.0,11.9,0.36,480.0
2023-09-05 10:00:00,0.0,14.3,0.5,666.0
2023-09-05 11:00:00,0.0,16.2,0.51,629.0
2023-09-05 12:00:00,0.0,17.7,0.5,648.0
2023-09-05 13:00:00,0.0,15.6,0.53,687.0
2023-09-05 14:00:00,0.0,17.1,0.51,624.0
2023-09-05 15:00:00,0.0,16.1,0.43,494.0
2023-09-05 16:00:00,0.0,17.9,0.35,335.0
2023-09-05 17:00:00,0.0,13.0,0.2,160.0
2023-09-05 18:00:00,0.0,7.6,0.07,26.0
2023-09-05 19:00:00,0.0,9.0,0.07,0.0
2023-09-05 20:00:00,0.0,7.1,0.04,0.0
2023-09-05 21:00:00,0.0,5.4,0.03,0.0
2023-09-05 22:00:00,0.0,2.9,0.0,0.0
2023-09-05 23:00:00,0.0,6.3,0.02,0.0
2023-09-06 00:00:00,0.0,5.4,0.01,0.0
2023-09-06 01:00:00,0.0,4.8,0.01,0.0
2023-09-06 02:00:00,0.0,4.9,0.01,0.0
2023-09-06 03:00:00,0.0,4.1,0.0,0.0
2023-09-06 04:00:00,0.0,3.8,0.0,0.0
2023-09-06 05:00:00,0.0,3.9,0.0,1.0
2023-09-06 06:00:00,0.0,4.5,0.04,68.0
2023-09-06 07:00:00,0.0,2.3,0.13,226.0
2023-09-06 08:00:00,0.0,4.4,0.26,399.0
2023-09-06 09:00:00,0.0,7.8,0.38,554.0
2023-09-06 10:00:00,0.0,9.4,0.47,671.0
2023-09-06 11:00:00,0.0,8.4,0.53,741.0
2023-09-06 12:00:00,0.0,7.7,0.54,757.0
2023-09-06 13:00:00,0.0,9.1,0.52,715.0
2023-09-06 14:00:00,0.0,8.7,0.46,623.0
2023-09-06 15:00:00,0.0,8.0,0.37,488.0
2023-09-06 16:00:00,0.0,7.4,0.26,323.0
2023-09-06 17:00:00,0.0,5.0,0.12,151.0
2023-09-06 18:00:00,0.0,8.7,0.06,23.0
2023-09-06 19:00:00,0.0,8.9,0.04,0.0
2023-09-06 20:00:00,0.0,5.0,0.02,0.0
2023-09-06 21:00:00,0.0,3.6,0.01,0.0
2023-09-06 22:00:00,0.0,4.2,0.01,0.0
2023-09-06 23:00:00,0.0,3.3,0.0,0.0
2023-09-07 00:00:00,0.0,4.0,0.0,0.0
2023-09-07 01:00:00,0.0,3.4,0.0,0.0
2023-09-07 02:00:00,0.0,0.8,0.0,0.0
2023-09-07 03:00:00,0.0,3.3,0.0,0.0
2023-09-07 04:00:00,0.0,3.3,0.0,0.0
2023-09-07 05:00:00,0.0,2.9,0.0,1.0
2023-09-07 06:00:00,0.0,3.6,0.04,64.0
2023-09-07 07:00:00,0.0,1.6,0.12,220.0
2023-09-07 08:00:00,0.0,2.3,0.24,393.0
2023-09-07 09:00:00,0.0,7.6,0.38,550.0
2023-09-07 10:00:00,0.0,9.5,0.48,669.0
2023-09-07 11:00:00,0.0,10.9,0.55,741.0
2023-09-07 12:00:00,0.0,12.7,0.57,756.0
2023-09-07 13:00:00,0.0,13.0,0.53,679.0
2023-09-07 14:00:00,0.0,14.2,0.5,613.0
2023-09-07 15:00:00,0.0,14.8,0.43,482.0
2023-09-07 16:00:00,0.0,14.0,0.31,318.0
2023-09-07 17:00:00,0.0,12.7,0.2,147.0
2023-09-07 18:00:00,0.0,11.6,0.11,21.0
2023-09-07 19:00:00,0.0,10.1,0.07,0.0
2023-09-07 20:00:00,0.0,7.3,0.04,0.0
2023-09-07 21:00:00,0.0,8.0,0.03,0.0
2023-09-07 22:00:00,0.0,3.6,0.01,0.0
2023-09-07 23:00:00,0.0,1.9,0.0,0.0
2023-09-08 00:00:00,0.0,0.8,0.0,0.0
2023-09-08 01:00:00,0.0,2.1,0.0,0.0
2023-09-08 02:00:00,0.0,1.1,0.0,0.0
2023-09-08 03:00:00,0.0,2.1,0.0,0.0
2023-09-08 04:00:00,0.0,3.4,0.0,0.0
2023-09-08 05:00:00,0.0,4.3,0.02,0.0
2023-09-08 06:00:00,0.0,5.6,0.05,63.0
2023-09-08 07:00:00,0.0,3.1,0.13,219.0
2023-09-08 08:00:00,0.0,2.2,0.24,392.0
2023-09-08 09:00:00,0.0,3.6,0.37,546.0
2023-09-08 10:00:00,0.0,6.4,0.47,663.0
2023-09-08 11:00:00,0.0,8.5,0.54,732.0
2023-09-08 12:00:00,0.0,9.7,0.56,747.0
2023-09-08 13:00:00,0.0,10.3,0.55,705.0
2023-09-08 14:00:00,0.0,9.5,0.48,613.0
2023-09-08 15:00:00,0.0,8.3,0.38,478.0
2023-09-08 16:00:00,0.0,7.2,0.26,313.0
2023-09-08 17:00:00,0.0,4.0,0.11,142.0
2023-09-08 18:00:00,0.0,7.6,0.06,18.0
2023-09-08 19:00:00,0.0,8.0,0.05,0.0
2023-09-08 20:00:00,0.0,8.2,0.04,0.0
2023-09-08 21:00:00,0.0,7.8,0.03,0.0
2023-09-08 22:00:00,0.0,6.7,0.03,0.0
2023-09-08 23:00:00,0.0,3.2,0.0,0.0
2023-09-09 00:00:00,0.0,2.2,0.0,0.0
2023-09-09 01:00:00,0.0,1.6,0.0,0.0
2023-09-09 02:00:00,0.0,1.3,0.0,0.0
2023-09-09 03:00:00,0.0,1.6,0.0,0.0
2023-09-09 04:00:00,0.0,3.6,0.0,0.0
2023-09-09 05:00:00,0.0,3.9,0.02,0.0
2023-09-09 06:00:00,0.0,3.9,0.04,61.0
2023-09-09 07:00:00,0.0,2.6,0.13,215.0
2023-09-09 08:00:00,0.0,1.4,0.24,385.0
2023-09-09 09:00:00,0.0,3.3,0.36,536.0
2023-09-09 10:00:00,0.0,6.0,0.47,652.0
2023-09-09 11:00:00,0.0,8.0,0.54,721.0
2023-09-09 12:00:00,0.0,10.1,0.56,737.0
2023-09-09 13:00:00,0.0,10.1,0.54,692.0
2023-09-09 14:00:00,0.0,10.1,0.48,600.0
2023-09-09 15:00:00,0.0,9.8,0.39,465.0
2023-09-09 16:00:00,0.0,10.2,0.28,303.0
2023-09-09 17:00:00,0.0,9.0,0.16,135.0
2023-09-09 18:00:00,0.0,8.2,0.08,16.0
2023-09-09 19:00:00,0.0,7.4,0.05,0.0
2023-09-09 20:00:00,0.0,6.9,0.04,0.0
2023-09-09 21:00:00,0.0,7.0,0.04,0.0
2023-09-09 22:00:00,0.0,8.2,0.03,0.0
2023-09-09 23:00:00,0.0,6.8,0.01,0.0
2023-09-10 00:00:00,0.0,5.8,0.01,0.0
2023-09-10 01:00:00,0.0,3.8,0.0,0.0
2023-09-10 02:00:00,0.0,3.5,0.0,0.0
2023-09-10 03:00:00,0.0,3.8,0.0,0.0
2023-09-10 04:00:00,0.0,4.7,0.0,0.0
2023-09-10 05:00:00,0.0,4.0,0.03,0.0
2023-09-10 06:00:00,0.0,6.5,0.05,59.0
2023-09-10 07:00:00,0.0,4.5,0.14,213.0
2023-09-10 08:00:00,0.0,2.5,0.25,385.0
2023-09-10 09:00:00,0.0,1.6,0.36,539.0
2023-09-10 10:00:00,0.0,4.6,0.47,657.0
2023-09-10 11:00:00,0.0,6.4,0.54,728.0
2023-09-10 12:00:00,0.0,8.3,0.57,744.0
2023-09-10 13:00:00,0.0,8.3,0.54,696.0
2023-09-10 14:00:00,0.0,7.6,0.47,605.0
2023-09-10 15:00:00,0.0,7.6,0.38,469.0
2023-09-10 16:00:00,0.0,8.3,0.27,304.0
2023-09-10 17:00:00,0.0,6.5,0.14,134.0
2023-09-10 18:00:00,0.0,7.2,0.06,15.0
2023-09-10 19:00:00,0.0,7.5,0.05,0.0
2023-09-10 20:00:00,0.0,6.2,0.03,0.0
2023-09-10 21:00:00,0.0,7.5,0.04,0.0
2023-09-10 22:00:00,0.0,6.9,0.03,0.0
2023-09-10 23:00:00,0.0,5.2,0.01,0.0
2023-09-11 00:00:00,0.0,7.0,0.02,0.0
2023-09-11 01:00:00,0.0,6.6,0.02,0.0
2023-09-11 02:00:00,0.0,6.1,0.02,0.0
2023-09-11 03:00:00,0.0,4.9,0.01,0.0
2023-09-11 04:00:00,0.0,4.8,0.01,0.0
2023-09-11 05:00:00,0.0,4.3,0.03,0.0
2023-09-11 06:00:00,0.0,5.9,0.05,57.0
2023-09-11 07:00:00,0.0,3.2,0.13,211.0
2023-09-11 08:00:00,0.0,2.6,0.25,385.0
2023-09-11 09:00:00,0.0,1.3,0.36,540.0
2023-09-11 10:00:00,0.0,1.4,0.46,659.0
2023-09-11 11:00:00,0.0,2.9,0.53,730.0
2023-09-11 12:00:00,0.0,4.4,0.55,747.0
2023-09-11 13:00:00,0.0,4.7,0.52,701.0
2023-09-11 14:00:00,0.0,6.0,0.47,602.0
2023-09-11 15:00:00,0.0,7.6,0.38,460.0
2023-09-11 16:00:00,0.0,8.4,0.28,301.0
2023-09-11 17:00:00,0.0,7.1,0.15,131.0
2023-09-11 18:00:00,0.0,6.4,0.07,13.0
2023-09-11 19:00:00,0.0,6.9,0.06,0.0
2023-09-11 20:00:00,0.0,5.5,0.04,0.0
2023-09-11 21:00:00,0.0,5.1,0.03,0.0
2023-09-11 22:00:00,0.0,4.9,0.02,0.0
2023-09-11 23:00:00,0.0,5.5,0.01,0.0
2023-09-12 00:00:00,0.0,5.9,0.01,0.0
2023-09-12 01:00:00,0.0,7.0,0.02,0.0
2023-09-12 02:00:00,0.0,6.7,0.02,0.0
2023-09-12 03:00:00,0.0,6.2,0.01,0.0
2023-09-12 04:00:00,0.0,5.6,0.01,0.0
2023-09-12 05:00:00,0.0,5.5,0.04,0.0
2023-09-12 06:00:00,0.0,5.4,0.05,52.0
2023-09-12 07:00:00,0.0,1.1,0.1,167.0
2023-09-12 08:00:00,0.0,0.5,0.21,333.0
2023-09-12 09:00:00,0.0,3.7,0.36,506.0
2023-09-12 10:00:00,0.0,4.8,0.46,632.0
2023-09-12 11:00:00,0.0,3.8,0.52,702.0
2023-09-12 12:00:00,0.0,1.8,0.5,706.0
2023-09-12 13:00:00,0.0,1.1,0.48,668.0
2023-09-12 14:00:00,0.0,5.7,0.44,562.0
2023-09-12 15:00:00,0.0,6.4,0.36,446.0
2023-09-12 16:00:00,0.0,6.0,0.23,253.0
2023-09-12 17:00:00,0.0,5.4,0.12,117.0
2023-09-12 18:00:00,0.0,6.4,0.06,11.0
2023-09-12 19:00:00,0.0,8.0,0.06,0.0
2023-09-12 20:00:00,0.0,8.7,0.06,0.0
2023-09-12 21:00:00,0.0,6.9,0.03,0.0
2023-09-12 22:00:00,0.0,8.2,0.04,0.0
2023-09-12 23:00:00,0.0,11.8,0.06,0.0
2023-09-13 00:00:00,0.0,11.1,0.05,0.0
2023-09-13 01:00:00,0.0,10.8,0.05,0.0
2023-09-13 02:00:00,0.0,10.9,0.04,0.0
2023-09-13 03:00:00,0.0,9.7,0.03,0.0
2023-09-13 04:00:00,0.0,9.4,0.03,0.0
2023-09-13 05:00:00,0.0,5.9,0.04,0.0
2023-09-13 06:00:00,0.0,8.3,0.07,29.0
2023-09-13 07:00:00,0.1,7.3,0.08,48.0
2023-09-13 08:00:00,0.0,2.5,0.12,162.0
2023-09-13 09:00:00,0.0,4.9,0.25,347.0
2023-09-13 10:00:00,0.0,4.3,0.35,509.0
2023-09-13 11:00:00,0.0,3.2,0.45,658.0
2023-09-13 12:00:00,0.0,7.7,0.46,646.0
2023-09-13 13:00:00,0.0,8.0,0.44,580.0
2023-09-13 14:00:00,0.0,12.0,0.43,514.0
2023-09-13 15:00:00,0.0,16.9,0.35,353.0
2023-09-13 16:00:00,0.1,12.1,0.2,250.0
2023-09-13 17:00:00,0.0,8.0,0.1,107.0
2023-09-13 18:00:00,0.0,6.7,0.03,9.0
2023-09-13 19:00:00,0.0,6.0,0.01,0.0
2023-09-13 20:00:00,0.0,8.0,0.01,0.0
2023-09-13 21:00:00,0.0,6.6,0.0,0.0
2023-09-13 22:00:00,0.0,7.6,0.01,0.0
2023-09-13 23:00:00,0.0,7.0,0.0,0.0
2023-09-14 00:00:00,0.0,5.3,0.0,0.0
2023-09-14 01:00:00,0.0,4.3,0.0,0.0
2023-09-14 02:00:00,0.0,5.8,0.0,0.0
2023-09-14 03:00:00,0.0,6.7,0.0,0.0
2023-09-14 04:00:00,0.0,7.4,0.0,0.0
2023-09-14 05:00:00,0.0,6.5,0.0,0.0
2023-09-14 06:00:00,0.0,6.3,0.04,46.0
2023-09-14 07:00:00,0.0,4.8,0.12,189.0
2023-09-14 08:00:00,0.0,1.8,0.22,352.0
2023-09-14 09:00:00,0.0,4.8,0.34,496.0
2023-09-14 10:00:00,0.0,4.3,0.41,584.0
2023-09-14 11:00:00,0.0,3.4,0.43,598.0
2023-09-14 12:00:00,0.0,2.1,0.4,570.0
2023-09-14 13:00:00,0.0,3.1,0.39,545.0
2023-09-14 14:00:00,0.0,2.1,0.35,494.0
2023-09-14 15:00:00,3.1,11.0,0.27,352.0
2023-09-14 16:00:00,2.3,4.7,0.12,176.0
2023-09-14 17:00:00,0.0,2.2,0.04,48.0
2023-09-14 18:00:00,0.0,11.5,0.03,6.0
2023-09-14 19:00:00,0.0,3.7,0.0,0.0
2023-09-14 20:00:00,0.1,1.1,0.0,0.0
2023-09-14 21:00:00,0.0,1.0,0.0,0.0
2023-09-14 22:00:00,0.0,2.3,0.0,0.0
2023-09-14 23:00:00,0.0,14.6,0.0,0.0
