ts,line,soil_moisture,current_volume,air_temp,air_humidity,pressure
2023-07-21 20:22:04.352,1,35.73,15463,24.8,68.5,1005.8
2023-07-21 20:27:01.238,2,43.49,11239,24.8,69.0,1006.1
2023-07-21 20:28:52.114,3,22.66,7858,24.8,69.0,1006.1
2023-07-21 20:32:05.703,1,35.73,15513,24.8,69.0,1006.1
2023-07-21 20:37:02.612,2,43.49,11239,24.7,69.5,1006.2
2023-07-21 20:38:53.466,3,22.62,7858,24.7,69.5,1006.2
2023-07-21 20:42:07.081,1,35.73,15563,24.7,69.5,1006.2
2023-07-21 20:47:03.962,2,43.28,11239,24.4,70.0,1006.2
2023-07-21 20:48:54.815,3,22.62,7858,24.4,70.0,1006.2
2023-07-21 20:52:08.454,1,35.73,15613,24.4,70.0,1006.2
2023-07-21 20:57:05.343,2,43.18,11239,24.4,70.5,1006.5
2023-07-21 20:58:56.174,3,22.62,7858,24.4,70.5,1006.5
2023-07-21 21:07:06.706,2,43.08,11239,24.4,70.5,1006.6
2023-07-21 21:08:57.526,3,22.62,7858,24.4,70.5,1006.6
2023-07-21 21:12:11.174,1,35.73,15713,24.4,70.5,1006.6
2023-07-21 21:17:08.053,2,43.08,11239,24.1,71.5,1006.6
2023-07-21 21:18:58.885,3,22.62,7858,24.1,71.5,1006.6
2023-07-21 21:22:12.547,1,35.81,15763,24.1,71.5,1006.6
2023-07-21 21:27:09.408,2,42.97,11239,24.0,72.0,1006.9
2023-07-21 21:29:00.236,3,22.57,7858,24.0,72.0,1006.9
2023-07-21 21:32:13.894,1,35.73,15812,24.0,72.0,1006.9
2023-07-21 21:37:10.773,2,42.77,11239,24.0,72.0,1007.1
2023-07-21 21:39:01.591,3,22.57,7858,24.0,72.0,1007.1
2023-07-21 21:42:15.278,1,35.81,15862,24.0,72.0,1007.1
2023-07-21 21:47:12.153,2,42.77,11239,23.8,71.0,1007.0
2023-07-21 21:49:02.943,3,22.57,7858,23.8,71.0,1007.0
2023-07-21 21:52:16.634,1,35.81,15912,23.8,71.0,1007.0
2023-07-21 21:57:13.494,2,42.55,11239,23.4,71.5,1007.2
2023-07-21 21:59:04.302,3,22.51,7858,23.4,71.5,1007.2
2023-07-21 22:02:18.009,1,35.43,15934,23.4,71.5,1007.2
2023-07-21 22:07:14.866,2,42.55,11239,23.2,72.5,1007.2
2023-07-21 22:09:05.653,3,22.51,7858,23.2,72.5,1007.2
2023-07-21 22:12:19.359,1,35.05,15946,23.2,72.5,1007.2
2023-07-21 22:17:16.218,2,42.45,11239,22.9,73.5,1007.3
2023-07-21 22:19:07.019,3,22.51,7858,22.9,73.5,1007.3
2023-07-21 22:22:20.713,1,34.68,15959,22.9,73.5,1007.3
2023-07-21 22:27:17.589,2,42.45,11239,22.7,73.5,1007.1
2023-07-21 22:29:08.428,3,22.41,7858,22.7,73.5,1007.1
2023-07-21 22:32:22.078,1,34.54,15972,22.7,73.5,1007.1
2023-07-21 22:37:18.942,2,42.34,11239,22.6,74.0,1007.3
2023-07-21 22:39:09.747,3,22.41,7858,22.6,74.0,1007.3
2023-07-21 22:42:23.435,1,34.47,15984,22.6,74.0,1007.3
2023-07-21 22:47:20.295,2,42.34,11239,22.3,75.0,1007.2
2023-07-21 22:49:11.116,3,22.41,7858,22.3,75.0,1007.2
2023-07-21 22:52:24.798,1,34.38,15997,22.3,75.0,1007.2
2023-07-21 22:57:21.670,2,42.23,11239,22.1,75.5,1007.3
2023-07-21 22:59:12.463,3,22.41,7858,22.1,75.5,1007.3
2023-07-21 23:02:26.191,1,34.31,16009,22.1,75.5,1007.3
2023-07-21 23:07:23.023,2,42.13,11239,21.7,77.5,1007.5
2023-07-21 23:09:13.822,3,22.37,7858,21.7,77.5,1007.5
2023-07-21 23:12:27.551,1,34.31,16022,21.7,77.5,1007.5
2023-07-21 23:17:24.371,2,42.13,11239,21.7,78.5,1007.6
2023-07-21 23:19:15.180,3,22.31,7858,21.7,78.5,1007.6
2023-07-21 23:22:28.899,1,34.31,16035,21.7,78.5,1007.6
2023-07-21 23:27:25.749,2,41.91,11239,21.5,78.5,1007.7
2023-07-21 23:29:16.545,3,22.37,7858,21.5,78.5,1007.7
2023-07-21 23:32:30.278,1,34.31,16048,21.5,78.5,1007.7
2023-07-21 23:37:27.109,2,41.8,11239,20.9,80.5,1007.7
2023-07-21 23:39:17.911,3,22.31,7858,20.9,80.5,1007.7
2023-07-21 23:42:31.626,1,34.24,16061,20.9,80.5,1007.7
2023-07-21 23:47:28.476,2,41.7,11239,20.4,83.0,1007.8
2023-07-21 23:49:19.265,3,22.31,7858,20.4,83.0,1007.8
2023-07-21 23:52:33.018,1,34.31,16074,20.4,83.0,1007.8
2023-07-21 23:57:29.828,2,41.7,11239,19.9,83.5,1007.7
2023-07-21 23:59:20.630,3,22.31,7858,19.9,83.5,1007.7
2023-07-22 00:02:34.369,1,34.24,16088,19.9,83.5,1007.7
2023-07-22 00:07:31.203,2,41.59,11239,19.9,84.5,1007.8
2023-07-22 00:12:35.738,1,34.31,16102,19.9,84.5,1007.8
2023-07-22 00:17:32.565,2,41.59,11239,19.9,84.5,1007.7
2023-07-22 00:22:37.115,1,34.24,16118,19.9,84.5,1007.7
2023-07-22 00:27:33.913,2,41.47,11239,19.7,85.0,1007.6
2023-07-22 00:29:24.724,3,22.26,7858,19.7,85.0,1007.6
2023-07-22 00:32:38.483,1,34.31,16134,19.7,85.0,1007.6
2023-07-22 00:37:35.293,2,41.37,11239,19.8,85.0,1007.7
2023-07-22 00:39:26.083,3,22.26,7858,19.8,85.0,1007.7
2023-07-22 00:42:39.828,1,34.31,16150,19.8,85.0,1007.7
2023-07-22 00:47:36.647,2,41.37,11239,20.0,85.0,1007.7
2023-07-22 00:49:27.442,3,22.16,7858,20.0,85.0,1007.7
2023-07-22 00:52:41.226,1,34.31,16168,20.0,85.0,1007.7
2023-07-22 00:57:38.014,2,41.37,11239,19.8,85.0,1007.5
2023-07-22 00:59:28.817,3,22.16,7858,19.8,85.0,1007.5
2023-07-22 01:02:42.569,1,34.31,16186,19.8,85.0,1007.5
2023-07-22 01:07:39.375,2,41.26,11239,19.7,85.5,1007.4
2023-07-22 01:09:30.169,3,22.16,7858,19.7,85.5,1007.4
2023-07-22 01:12:43.928,1,34.31,16204,19.7,85.5,1007.4
2023-07-22 01:17:40.763,2,40.86,11239,19.8,85.0,1007.5
2023-07-22 01:19:31.516,3,22.16,7858,19.8,85.0,1007.5
2023-07-22 01:22:45.296,1,34.31,16222,19.8,85.0,1007.5
2023-07-22 01:27:42.120,2,40.86,11239,20.0,84.5,1007.4
2023-07-22 01:29:32.878,3,22.1,7858,20.0,84.5,1007.4
2023-07-22 01:32:46.655,1,34.31,16238,20.0,84.5,1007.4
2023-07-22 01:37:43.463,2,40.86,11239,19.8,85.0,1007.5
2023-07-22 01:39:34.249,3,22.1,7858,19.8,85.0,1007.5
2023-07-22 01:42:48.031,1,34.31,16254,19.8,85.0,1007.5
2023-07-22 01:47:44.821,2,40.79,11239,19.4,86.0,1007.6
2023-07-22 01:49:35.611,3,22.1,7858,19.4,86.0,1007.6
2023-07-22 01:52:49.399,1,34.31,16268,19.4,86.0,1007.6
2023-07-22 01:57:46.181,2,40.79,11239,19.5,86.0,1007.7
2023-07-22 01:59:36.979,3,22.1,7858,19.5,86.0,1007.7
2023-07-22 02:02:50.762,1,34.31,16280,19.5,86.0,1007.7
2023-07-22 02:07:47.558,2,40.71,11239,19.4,86.5,1007.9
2023-07-22 02:09:38.325,3,22.1,7858,19.4,86.5,1007.9
2023-07-22 02:12:52.113,1,34.38,16294,19.4,86.5,1007.9
2023-07-22 02:17:48.922,2,40.71,11239,19.1,87.5,1008.0
2023-07-22 02:19:39.700,3,22.1,7858,19.1,87.5,1008.0
2023-07-22 02:22:53.482,1,34.31,16309,19.1,87.5,1008.0
2023-07-22 02:27:50.290,2,40.63,11239,18.9,88.0,1008.1
2023-07-22 02:29:41.042,3,22.1,7858,18.9,88.0,1008.1
2023-07-22 02:32:54.852,1,34.38,16321,18.9,88.0,1008.1
2023-07-22 02:37:51.641,2,40.63,11239,18.7,88.5,1008.2
2023-07-22 02:39:42.399,3,22.06,7858,18.7,88.5,1008.2
2023-07-22 02:42:56.219,1,34.31,16334,18.7,88.5,1008.2
2023-07-22 02:47:53.019,2,40.63,11239,18.5,89.5,1008.4
2023-07-22 02:49:43.763,3,22.06,7858,18.5,89.5,1008.4
2023-07-22 02:52:57.596,1,34.38,16347,18.5,89.5,1008.4
2023-07-22 02:57:54.366,2,40.55,11239,18.2,89.5,1008.6
2023-07-22 02:59:45.115,3,22.06,7858,18.2,89.5,1008.6
2023-07-22 03:02:58.954,1,34.31,16363,18.2,89.5,1008.6
2023-07-22 03:07:55.724,2,40.47,11239,18.0,90.0,1008.7
2023-07-22 03:09:46.472,3,22,7858,18.0,90.0,1008.7
2023-07-22 03:13:00.312,1,34.38,16380,18.0,90.0,1008.7
2023-07-22 03:17:57.079,2,40.47,11239,18.0,90.5,1008.8
2023-07-22 03:19:47.847,3,22,7858,18.0,90.5,1008.8
2023-07-22 03:23:01.678,1,34.38,16394,18.0,90.5,1008.8
2023-07-22 03:27:58.442,2,40.47,11239,17.9,91.5,1008.8
2023-07-22 03:29:49.191,3,22.06,7858,17.9,91.5,1008.8
2023-07-22 03:33:03.067,1,34.38,16408,17.9,91.5,1008.8
2023-07-22 03:37:59.798,2,40.47,11239,17.9,91.5,1008.9
2023-07-22 03:39:50.547,3,22,7858,17.9,91.5,1008.9
2023-07-22 03:43:04.430,1,34.38,16422,17.9,91.5,1008.9
2023-07-22 03:48:01.160,2,40.4,11239,17.8,92.0,1008.9
2023-07-22 03:49:51.920,3,22,7858,17.8,92.0,1008.9
2023-07-22 03:53:05.804,1,34.38,16438,17.8,92.0,1008.9
2023-07-22 03:58:02.511,2,40.4,11239,17.9,92.5,1009.2
2023-07-22 03:59:53.281,3,22,7858,17.9,92.5,1009.2
2023-07-22 04:03:07.157,1,34.38,16454,17.9,92.5,1009.2
2023-07-22 04:08:03.883,2,40.24,11239,17.9,92.5,1009.2
2023-07-22 04:09:54.640,3,21.96,7858,17.9,92.5,1009.2
2023-07-22 04:13:08.517,1,34.38,16468,17.9,92.5,1009.2
2023-07-22 04:18:05.228,2,40.24,11239,18.2,92.5,1009.3
2023-07-22 04:19:56.028,3,21.96,7858,18.2,92.5,1009.3
2023-07-22 04:23:09.898,1,34.38,16480,18.2,92.5,1009.3
2023-07-22 04:28:06.596,2,40.16,11239,18.6,92.5,1009.3
2023-07-22 04:29:57.374,3,21.96,7858,18.6,92.5,1009.3
2023-07-22 04:33:11.254,1,34.38,16494,18.6,92.5,1009.3
2023-07-22 04:38:07.956,2,40.16,11239,19.0,92.0,1009.5
2023-07-22 04:39:58.741,3,21.96,7858,19.0,92.0,1009.5
2023-07-22 04:43:12.612,1,34.38,16507,19.0,92.0,1009.5
2023-07-22 04:48:09.331,2,40.16,11239,19.5,91.5,1009.6
2023-07-22 04:50:00.110,3,21.96,7858,19.5,91.5,1009.6
2023-07-22 04:53:13.990,1,34.47,16523,19.5,91.5,1009.6
2023-07-22 04:58:10.700,2,40.16,11239,20.0,89.5,1009.5
2023-07-22 05:00:01.460,3,21.96,7858,20.0,89.5,1009.5
2023-07-22 05:03:15.348,1,34.38,16537,20.0,89.5,1009.5
2023-07-22 05:08:12.049,2,40.08,11239,20.6,89.0,1009.5
2023-07-22 05:10:02.819,3,21.96,7858,20.6,89.0,1009.5
2023-07-22 05:13:16.723,1,34.47,16552,20.6,89.0,1009.5
2023-07-22 05:18:13.416,2,40.08,11239,21.7,85.5,1009.5
2023-07-22 05:20:04.182,3,21.96,7858,21.7,85.5,1009.5
2023-07-22 05:23:18.086,1,34.47,16565,21.7,85.5,1009.5
2023-07-22 05:28:14.777,2,40.08,11239,22.7,81.5,1009.6
2023-07-22 05:30:05.551,3,21.96,7858,22.7,81.5,1009.6
2023-07-22 05:33:19.460,1,34.47,16579,22.7,81.5,1009.6
2023-07-22 05:38:16.146,2,40,11239,23.9,77.5,1009.5
2023-07-22 05:40:06.925,3,21.85,7858,23.9,77.5,1009.5
2023-07-22 05:43:20.810,1,34.47,16592,23.9,77.5,1009.5
2023-07-22 05:48:17.517,2,40,11239,25.2,74.5,1009.6
2023-07-22 05:50:08.265,3,21.85,7858,25.2,74.5,1009.6
2023-07-22 05:53:22.194,1,34.54,16607,25.2,74.5,1009.6
2023-07-22 05:58:18.889,2,40,11239,26.1,70.0,1009.7
2023-07-22 06:00:09.642,3,21.96,7858,26.1,70.0,1009.7
2023-07-22 06:03:23.541,1,34.54,16622,26.1,70.0,1009.7
2023-07-22 06:08:20.252,2,40,11239,26.9,68.0,1009.8
2023-07-22 06:10:11.007,3,21.96,7858,26.9,68.0,1009.8
2023-07-22 06:13:24.901,1,34.54,16636,26.9,68.0,1009.8
2023-07-22 06:18:21.628,2,39.91,11239,27.6,63.5,1009.6
2023-07-22 06:20:12.374,3,21.85,7858,27.6,63.5,1009.6
2023-07-22 06:23:26.261,1,34.54,16650,27.6,63.5,1009.6
2023-07-22 06:28:23.004,2,39.91,11239,28.7,64.5,1009.6
2023-07-22 06:30:13.726,3,21.85,7858,28.7,64.5,1009.6
2023-07-22 06:33:27.635,1,34.54,16663,28.7,64.5,1009.6
2023-07-22 06:38:24.344,2,39.91,11239,29.5,60.5,1009.5
2023-07-22 06:40:15.107,3,21.85,7858,29.5,60.5,1009.5
2023-07-22 06:43:28.993,1,34.54,16676,29.5,60.5,1009.5
2023-07-22 06:48:25.702,2,39.84,11239,30.2,58.5,1009.6
2023-07-22 06:50:16.451,3,21.85,7858,30.2,58.5,1009.6
2023-07-22 06:53:30.381,1,34.54,16690,30.2,58.5,1009.6
2023-07-22 06:58:27.061,2,39.84,11239,30.5,56.5,1009.7
2023-07-22 07:00:17.819,3,21.85,7858,30.5,56.5,1009.7
2023-07-22 07:03:31.738,1,34.54,16698,30.5,56.5,1009.7
2023-07-22 07:08:28.443,2,39.75,11239,30.5,55.5,1009.7
2023-07-22 07:10:19.182,3,21.85,7858,30.5,55.5,1009.7
2023-07-22 07:13:33.115,1,34.31,16698,30.5,55.5,1009.7
2023-07-22 07:18:29.806,2,39.59,11239,31.0,54.5,1009.6
2023-07-22 07:20:20.546,3,21.85,7858,31.0,54.5,1009.6
2023-07-22 07:23:34.473,1,34.09,16698,31.0,54.5,1009.6
2023-07-22 07:28:31.159,2,39.59,11239,30.9,55.5,1009.6
2023-07-22 07:30:21.906,3,21.85,7858,30.9,55.5,1009.6
2023-07-22 07:33:35.866,1,33.87,16698,30.9,55.5,1009.6
2023-07-22 07:38:32.537,2,39.59,11239,30.8,55.5,1009.5
2023-07-22 07:40:23.259,3,21.85,7858,30.8,55.5,1009.5
2023-07-22 07:43:37.228,1,33.73,16698,30.8,55.5,1009.5
2023-07-22 07:48:33.886,2,39.52,11239,31.3,55.0,1009.4
2023-07-22 07:50:24.637,3,21.85,7858,31.3,55.0,1009.4
2023-07-22 07:53:38.586,1,33.58,16698,31.3,55.0,1009.4
2023-07-22 07:58:35.243,2,39.52,11239,31.5,55.0,1009.4
2023-07-22 08:00:25.994,3,21.85,7858,31.5,55.0,1009.4
2023-07-22 08:03:39.954,1,33.5,16698,31.5,55.0,1009.4
2023-07-22 08:08:36.608,2,39.52,11239,31.2,55.5,1009.5
2023-07-22 08:10:27.353,3,21.85,7858,31.2,55.5,1009.5
2023-07-22 08:13:41.332,1,33.37,16698,31.2,55.5,1009.5
2023-07-22 08:18:37.977,2,39.43,11239,29.5,60.0,1009.5
2023-07-22 08:20:28.710,3,21.81,7858,29.5,60.0,1009.5
2023-07-22 08:23:42.696,1,33.29,16698,29.5,60.0,1009.5
2023-07-22 08:28:39.329,2,39.43,11239,30.5,57.5,1009.5
2023-07-22 08:30:30.079,3,21.81,7858,30.5,57.5,1009.5
2023-07-22 08:33:44.077,1,33.22,16698,30.5,57.5,1009.5
2023-07-22 08:38:40.677,2,39.43,11239,30.7,57.0,1009.4
2023-07-22 08:40:31.424,3,21.81,7858,30.7,57.0,1009.4
2023-07-22 08:43:45.435,1,33.02,16698,30.7,57.0,1009.4
2023-07-22 08:48:42.034,2,39.36,11239,32.1,52.5,1009.3
2023-07-22 08:50:32.799,3,21.81,7858,32.1,52.5,1009.3
2023-07-22 08:53:46.808,1,32.93,16698,32.1,52.5,1009.3
2023-07-22 08:58:43.402,2,39.36,11239,32.0,53.5,1009.2
2023-07-22 09:00:34.161,3,21.75,7858,32.0,53.5,1009.2
2023-07-22 09:03:48.162,1,32.87,16698,32.0,53.5,1009.2
2023-07-22 09:08:44.789,2,39.28,11239,32.2,51.0,1009.2
2023-07-22 09:10:35.518,3,21.81,7858,32.2,51.0,1009.2
2023-07-22 09:13:49.548,1,32.8,16698,32.2,51.0,1009.2
2023-07-22 09:18:46.136,2,39.28,11239,32.4,51.5,1009.2
2023-07-22 09:20:36.886,3,21.81,7858,32.4,51.5,1009.2
2023-07-22 09:23:50.932,1,32.66,16698,32.4,51.5,1009.2
2023-07-22 09:28:47.505,2,39.21,11239,32.7,49.5,1009.1
2023-07-22 09:30:38.252,3,21.75,7858,32.7,49.5,1009.1
2023-07-22 09:33:52.273,1,32.59,16698,32.7,49.5,1009.1
2023-07-22 09:38:48.879,2,39.12,11239,32.6,51.5,1009.2
2023-07-22 09:40:39.618,3,21.75,7858,32.6,51.5,1009.2
2023-07-22 09:43:53.659,1,32.5,16698,32.6,51.5,1009.2
2023-07-22 09:48:50.231,2,39.12,11239,33.6,50.5,1009.1
2023-07-22 09:50:40.980,3,21.75,7858,33.6,50.5,1009.1
2023-07-22 09:53:55.050,1,32.45,16698,33.6,50.5,1009.1
2023-07-22 09:58:51.598,2,39.12,11239,33.6,47.5,1009.1
2023-07-22 10:00:42.348,3,21.75,7858,33.6,47.5,1009.1
2023-07-22 10:03:56.434,1,32.38,16698,33.6,47.5,1009.1
2023-07-22 10:08:52.960,2,38.97,11239,34.3,49.5,1008.9
2023-07-22 10:10:43.712,3,21.75,7858,34.3,49.5,1008.9
2023-07-22 10:13:57.805,1,32.24,16698,34.3,49.5,1008.9
2023-07-22 10:18:54.326,2,38.97,11239,33.5,47.5,1008.6
2023-07-22 10:20:45.081,3,21.71,7858,33.5,47.5,1008.6
2023-07-22 10:23:59.174,1,32.09,16698,33.5,47.5,1008.6
2023-07-22 10:28:55.701,2,38.89,11239,33.6,47.5,1008.6
2023-07-22 10:30:46.442,3,21.65,7858,33.6,47.5,1008.6
2023-07-22 10:34:00.554,1,32.09,16698,33.6,47.5,1008.6
2023-07-22 10:38:57.053,2,38.89,11239,31.9,49.0,1008.5
2023-07-22 10:40:47.801,3,21.71,7858,31.9,49.0,1008.5
2023-07-22 10:44:01.931,1,32.03,16698,31.9,49.0,1008.5
2023-07-22 10:48:58.423,2,38.81,11239,30.5,53.5,1008.7
2023-07-22 10:50:49.160,3,21.65,7858,30.5,53.5,1008.7
2023-07-22 10:54:03.279,1,31.96,16698,30.5,53.5,1008.7
2023-07-22 10:58:59.782,2,38.81,11239,32.3,51.5,1008.6
2023-07-22 11:00:50.528,3,21.65,7858,32.3,51.5,1008.6
2023-07-22 11:04:04.668,1,31.9,16698,32.3,51.5,1008.6
2023-07-22 11:09:01.147,2,38.73,11239,33.6,50.0,1008.6
2023-07-22 11:10:51.896,3,21.65,7858,33.6,50.0,1008.6
2023-07-22 11:14:06.036,1,31.74,16698,33.6,50.0,1008.6
2023-07-22 11:19:02.527,2,38.66,11239,34.3,49.0,1008.8
2023-07-22 11:20:53.257,3,21.65,7858,34.3,49.0,1008.8
2023-07-22 11:24:07.385,1,31.68,16698,34.3,49.0,1008.8
2023-07-22 11:29:03.882,2,38.66,11239,34.3,46.5,1008.6
2023-07-22 11:30:54.613,3,21.65,7858,34.3,46.5,1008.6
2023-07-22 11:34:08.778,1,31.61,16698,34.3,46.5,1008.6
2023-07-22 11:39:05.251,2,38.57,11239,31.3,51.5,1008.6
2023-07-22 11:40:55.981,3,21.55,7858,31.3,51.5,1008.6
2023-07-22 11:44:10.139,1,31.61,16698,31.3,51.5,1008.6
2023-07-22 11:49:06.637,2,38.57,11239,28.0,59.5,1008.7
2023-07-22 11:50:57.350,3,21.55,7858,28.0,59.5,1008.7
2023-07-22 11:54:11.509,1,31.48,16698,28.0,59.5,1008.7
2023-07-22 11:59:07.999,2,38.5,11239,25.1,69.5,1008.6
2023-07-22 12:00:58.721,3,21.65,7858,25.1,69.5,1008.6
2023-07-22 12:04:12.858,1,31.48,16698,25.1,69.5,1008.6
2023-07-22 12:09:09.362,2,38.5,11239,23.8,74.0,1009.1
2023-07-22 12:11:00.070,3,21.65,7858,23.8,74.0,1009.1
2023-07-22 12:14:14.234,1,31.48,16698,23.8,74.0,1009.1
2023-07-22 12:19:10.720,2,38.34,11239,24.8,72.0,1009.0
2023-07-22 12:21:01.415,3,21.65,7858,24.8,72.0,1009.0
2023-07-22 12:24:15.585,1,31.48,16698,24.8,72.0,1009.0
2023-07-22 12:29:12.075,2,38.25,11239,27.5,61.0,1009.4
2023-07-22 12:31:02.776,3,21.55,7858,27.5,61.0,1009.4
2023-07-22 12:34:16.943,1,31.48,16698,27.5,61.0,1009.4
2023-07-22 12:39:13.422,2,38.25,11239,26.9,60.5,1009.3
2023-07-22 12:41:04.131,3,21.55,7858,26.9,60.5,1009.3
2023-07-22 12:44:18.306,1,31.41,16698,26.9,60.5,1009.3
2023-07-22 12:49:14.782,2,38.18,11239,26.1,63.5,1009.5
2023-07-22 12:51:05.490,3,21.55,7858,26.1,63.5,1009.5
2023-07-22 12:54:19.676,1,31.41,16698,26.1,63.5,1009.5
2023-07-22 12:59:16.181,2,38.18,11239,27.3,65.5,1009.3
2023-07-22 13:01:06.840,3,21.49,7858,27.3,65.5,1009.3
2023-07-22 13:04:21.046,1,31.41,16698,27.3,65.5,1009.3
2023-07-22 13:09:17.531,2,38.11,11239,29.5,61.5,1009.2
2023-07-22 13:11:08.210,3,21.49,7858,29.5,61.5,1009.2
2023-07-22 13:14:22.395,1,31.35,16698,29.5,61.5,1009.2
2023-07-22 13:19:18.875,2,38.02,11239,30.3,58.0,1009.1
2023-07-22 13:21:09.562,3,21.49,7858,30.3,58.0,1009.1
2023-07-22 13:24:23.773,1,31.35,16698,30.3,58.0,1009.1
2023-07-22 13:29:20.254,2,37.95,11239,31.2,57.0,1008.9
2023-07-22 13:31:10.922,3,21.49,7858,31.2,57.0,1008.9
2023-07-22 13:34:25.129,1,31.27,16698,31.2,57.0,1008.9
2023-07-22 13:39:21.613,2,37.87,11239,31.9,54.5,1008.8
2023-07-22 13:41:12.291,3,21.49,7858,31.9,54.5,1008.8
2023-07-22 13:44:26.491,1,31.21,16698,31.9,54.5,1008.8
2023-07-22 13:49:22.990,2,37.71,11239,31.7,53.0,1008.8
2023-07-22 13:51:13.659,3,21.49,7858,31.7,53.0,1008.8
2023-07-22 13:54:27.856,1,31.13,16698,31.7,53.0,1008.8
2023-07-22 13:59:24.339,2,37.71,11239,31.3,55.5,1009.0
2023-07-22 14:01:15.014,3,21.45,7858,31.3,55.5,1009.0
2023-07-22 14:04:29.244,1,31.13,16698,31.3,55.5,1009.0
2023-07-22 14:09:25.718,2,37.64,11239,30.8,57.5,1009.0
2023-07-22 14:11:16.374,3,21.45,7858,30.8,57.5,1009.0
2023-07-22 14:14:30.597,1,31.07,16698,30.8,57.5,1009.0
2023-07-22 14:19:27.067,2,37.56,11239,30.2,54.5,1008.8
2023-07-22 14:21:17.754,3,21.45,7858,30.2,54.5,1008.8
2023-07-22 14:24:31.978,1,31.07,16698,30.2,54.5,1008.8
2023-07-22 14:29:28.443,2,37.49,11239,30.9,57.5,1008.8
2023-07-22 14:31:19.128,3,21.45,7858,30.9,57.5,1008.8
2023-07-22 14:34:33.327,1,31,16698,30.9,57.5,1008.8
2023-07-22 14:39:29.811,2,37.49,11239,32.6,54.0,1008.7
2023-07-22 14:41:20.490,3,21.39,7858,32.6,54.0,1008.7
2023-07-22 14:44:34.715,1,30.93,16698,32.6,54.0,1008.7
2023-07-22 14:49:31.179,2,37.49,11239,33.2,53.0,1008.7
2023-07-22 14:51:21.858,3,21.45,7858,33.2,53.0,1008.7
2023-07-22 14:54:36.068,1,30.86,16698,33.2,53.0,1008.7
2023-07-22 14:59:32.544,2,37.41,11239,33.8,49.5,1008.6
2023-07-22 15:01:23.224,3,21.39,7858,33.8,49.5,1008.6
2023-07-22 15:04:37.426,1,30.86,16698,33.8,49.5,1008.6
2023-07-22 15:09:33.922,2,37.41,11239,33.7,50.5,1008.5
2023-07-22 15:11:24.618,3,21.39,7858,33.7,50.5,1008.5
2023-07-22 15:14:38.794,1,30.74,16698,33.7,50.5,1008.5
2023-07-22 15:19:35.284,2,37.33,11239,33.5,51.0,1008.5
2023-07-22 15:21:25.964,3,21.39,7858,33.5,51.0,1008.5
2023-07-22 15:24:40.177,1,30.66,16698,33.5,51.0,1008.5
2023-07-22 15:29:36.634,2,37.25,11239,33.0,50.0,1008.5
2023-07-22 15:31:27.320,3,21.29,7858,33.0,50.0,1008.5
2023-07-22 15:34:41.550,1,30.6,16698,33.0,50.0,1008.5
2023-07-22 15:39:38.009,2,37.25,11239,32.5,50.5,1008.5
2023-07-22 15:41:28.678,3,21.29,7858,32.5,50.5,1008.5
2023-07-22 15:44:42.920,1,30.6,16698,32.5,50.5,1008.5
2023-07-22 15:49:39.377,2,37.09,11239,32.5,50.5,1008.5
2023-07-22 15:51:30.046,3,21.29,7858,32.5,50.5,1008.5
2023-07-22 15:54:44.315,1,30.47,16698,32.5,50.5,1008.5
2023-07-22 15:59:40.725,2,37.09,11239,32.0,51.5,1008.4
2023-07-22 16:01:31.404,3,21.29,7858,32.0,51.5,1008.4
2023-07-22 16:04:45.677,1,30.47,16698,32.0,51.5,1008.4
2023-07-22 16:09:42.091,2,37.03,11239,32.1,49.5,1008.4
2023-07-22 16:11:32.761,3,21.25,7858,32.1,49.5,1008.4
2023-07-22 16:14:47.030,1,30.47,16698,32.1,49.5,1008.4
2023-07-22 16:19:43.461,2,36.95,11239,32.1,52.0,1008.3
2023-07-22 16:21:34.128,3,21.25,7858,32.1,52.0,1008.3
2023-07-22 16:24:48.413,1,30.41,16698,32.1,52.0,1008.3
2023-07-22 16:29:44.817,2,36.95,11239,31.9,53.5,1008.4
2023-07-22 16:31:35.486,3,21.25,7858,31.9,53.5,1008.4
2023-07-22 16:34:49.796,1,30.41,16698,31.9,53.5,1008.4
2023-07-22 16:39:46.177,2,36.87,11239,31.6,54.5,1008.3
2023-07-22 16:41:36.848,3,21.19,7858,31.6,54.5,1008.3
2023-07-22 16:44:51.153,1,30.41,16698,31.6,54.5,1008.3
2023-07-22 16:49:47.558,2,36.8,11239,31.3,53.0,1008.3
2023-07-22 16:51:38.209,3,21.19,7858,31.3,53.0,1008.3
2023-07-22 16:54:52.534,1,30.33,16698,31.3,53.0,1008.3
2023-07-22 16:59:48.907,2,36.72,11239,31.1,52.5,1008.2
2023-07-22 17:01:39.569,3,21.15,7858,31.1,52.5,1008.2
2023-07-22 17:04:53.920,1,30.26,16698,31.1,52.5,1008.2
2023-07-22 17:09:50.274,2,36.72,11239,30.8,54.0,1008.3
2023-07-22 17:11:40.931,3,21.15,7858,30.8,54.0,1008.3
2023-07-22 17:14:55.273,1,30.26,16698,30.8,54.0,1008.3
2023-07-22 17:19:51.632,2,36.64,11239,30.3,54.0,1008.3
2023-07-22 17:21:42.295,3,21.19,7858,30.3,54.0,1008.3
2023-07-22 17:24:56.658,1,30.26,16698,30.3,54.0,1008.3
2023-07-22 17:29:53.015,2,36.64,11239,29.8,55.5,1008.3
2023-07-22 17:31:43.662,3,21.15,7858,29.8,55.5,1008.3
